,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate-4-2020,Mandate-5-2020,Mandate-6-2020,Mandate-7-2020
113,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,15-24 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
114,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,25-34 years,0.0,84.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
115,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,35-44 years,0.0,128.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
116,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,45-54 years,14.0,213.0,10.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
117,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,55-64 years,30.0,440.0,23.0,10.0,0.0,43.0,,4921408.0,0,0,0,1
118,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,65-74 years,53.0,583.0,46.0,16.0,0.0,83.0,,4921408.0,0,0,0,1
119,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,75-84 years,58.0,590.0,46.0,13.0,0.0,91.0,,4921408.0,0,0,0,1
120,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Male,85 years and over,23.0,394.0,31.0,10.0,0.0,44.0,,4921408.0,0,0,0,1
121,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
122,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
123,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
124,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,15-24 years,0.0,15.0,0.0,0.0,0.0,0.0,,4921408.0,0,0,0,1
125,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,25-34 years,0.0,35.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
126,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,35-44 years,0.0,69.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
127,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,45-54 years,15.0,142.0,0.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
128,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,55-64 years,31.0,284.0,30.0,0.0,0.0,53.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
129,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,65-74 years,55.0,456.0,41.0,19.0,0.0,78.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921408.0,0,0,0,1
130,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,75-84 years,46.0,628.0,55.0,20.0,0.0,81.0,,4921408.0,0,0,0,1
131,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Alabama,Female,85 years and over,54.0,738.0,41.0,14.0,0.0,81.0,,4921408.0,0,0,0,1
132,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,Under 1 year,0.0,12.0,0.0,0.0,0.0,0.0,,4921532.0,0,0,0,1
133,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
134,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
135,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,15-24 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
136,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,25-34 years,0.0,85.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
137,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,35-44 years,17.0,126.0,10.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
138,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,45-54 years,26.0,222.0,12.0,0.0,0.0,32.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
139,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,55-64 years,72.0,528.0,50.0,27.0,0.0,95.0,,4921532.0,0,0,0,1
140,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,65-74 years,114.0,733.0,80.0,41.0,0.0,153.0,,4921532.0,0,0,0,1
141,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,75-84 years,127.0,698.0,66.0,42.0,0.0,151.0,,4921532.0,0,0,0,1
142,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Male,85 years and over,69.0,472.0,53.0,21.0,0.0,101.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
143,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,Under 1 year,0.0,20.0,0.0,0.0,0.0,0.0,,4921532.0,0,0,0,1
144,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
145,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
146,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,15-24 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
147,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,25-34 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
148,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,35-44 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
149,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,45-54 years,19.0,165.0,11.0,0.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
150,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,55-64 years,54.0,342.0,37.0,17.0,0.0,74.0,,4921532.0,0,0,0,1
151,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,65-74 years,95.0,531.0,60.0,32.0,0.0,123.0,,4921532.0,0,0,0,1
152,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,75-84 years,98.0,740.0,61.0,26.0,0.0,134.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4921532.0,0,0,0,1
153,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Alabama,Female,85 years and over,165.0,862.0,70.0,49.0,0.0,186.0,,4921532.0,0,0,0,1
154,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
155,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
156,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
157,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
158,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,25-34 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
159,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
160,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,45-54 years,0.0,17.0,0.0,0.0,0.0,0.0,,731952.0,0,0,0,0
161,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,55-64 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
162,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,65-74 years,0.0,48.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
163,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,75-84 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
164,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Male,85 years and over,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
165,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
166,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,731952.0,0,0,0,0
167,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,731952.0,0,0,0,0
168,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
169,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
170,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
171,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,45-54 years,0.0,11.0,0.0,0.0,0.0,0.0,,731952.0,0,0,0,0
172,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,55-64 years,0.0,28.0,0.0,0.0,0.0,0.0,,731952.0,0,0,0,0
173,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,65-74 years,0.0,38.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
174,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,75-84 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
175,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Alaska,Female,85 years and over,0.0,57.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731952.0,0,0,0,0
176,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
177,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
178,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
179,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
180,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,25-34 years,0.0,10.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
181,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
182,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,45-54 years,0.0,17.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
183,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,55-64 years,0.0,34.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
184,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,65-74 years,0.0,48.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
185,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,75-84 years,0.0,48.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
186,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Male,85 years and over,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
187,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
188,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
189,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
190,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
191,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
192,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,35-44 years,0.0,12.0,0.0,0.0,0.0,0.0,,731726.0,0,0,0,0
193,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,45-54 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
194,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,55-64 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
195,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,65-74 years,0.0,42.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
196,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,75-84 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
197,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Alaska,Female,85 years and over,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731726.0,0,0,0,0
198,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
199,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
200,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
201,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
202,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
203,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,35-44 years,0.0,11.0,0.0,0.0,0.0,0.0,,731530.0,0,0,0,0
204,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,45-54 years,0.0,11.0,0.0,0.0,0.0,0.0,,731530.0,0,0,0,0
205,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,55-64 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
206,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,65-74 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
207,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Alaska,Male,75-84 years,0.0,52.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,731530.0,0,0,0,0
