,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
2915,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,30-39 years,30.0,229.0,15.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2916,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,35-44 years,57.0,314.0,30.0,21.0,0.0,66.0,
2917,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,40-49 years,75.0,413.0,43.0,29.0,0.0,89.0,
2918,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,45-54 years,148.0,666.0,82.0,59.0,0.0,171.0,
2919,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,50-64 years,546.0,2075.0,269.0,196.0,0.0,622.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2920,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,55-64 years,435.0,1644.0,211.0,152.0,0.0,497.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2921,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,65-74 years,821.0,2616.0,416.0,312.0,0.0,927.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2922,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,75-84 years,938.0,3090.0,484.0,367.0,0.0,1057.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2923,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,All Sexes,85 years and over,610.0,2765.0,290.0,194.0,0.0,707.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2924,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,All Ages,1644.0,5969.0,841.0,613.0,0.0,1874.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2925,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,Under 1 year,0.0,17.0,0.0,0.0,0.0,0.0,
2926,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,0-17 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2927,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2928,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2929,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,15-24 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2930,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,18-29 years,0.0,111.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2931,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,25-34 years,11.0,115.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2932,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,30-39 years,21.0,149.0,0.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2933,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,35-44 years,32.0,191.0,14.0,10.0,0.0,36.0,
2934,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,40-49 years,40.0,264.0,26.0,15.0,0.0,51.0,
2935,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,45-54 years,80.0,403.0,49.0,34.0,0.0,95.0,
2936,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,50-64 years,295.0,1234.0,152.0,103.0,0.0,346.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2937,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,55-64 years,238.0,989.0,120.0,79.0,0.0,281.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2938,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,65-74 years,479.0,1535.0,245.0,179.0,0.0,545.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2939,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,75-84 years,525.0,1563.0,263.0,212.0,0.0,576.0,
2940,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Male,85 years and over,277.0,1080.0,143.0,96.0,0.0,324.0,
2941,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,All Ages,1384.0,5426.0,680.0,496.0,0.0,1574.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2942,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0,
2943,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,0-17 years,0.0,22.0,0.0,0.0,0.0,0.0,
2944,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2945,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2946,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,15-24 years,0.0,19.0,0.0,0.0,0.0,0.0,
2947,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,18-29 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2948,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,25-34 years,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2949,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,30-39 years,0.0,80.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2950,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,35-44 years,25.0,123.0,16.0,11.0,0.0,30.0,
2951,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,40-49 years,35.0,149.0,17.0,14.0,0.0,38.0,
2952,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,45-54 years,68.0,263.0,33.0,25.0,0.0,76.0,
2953,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,50-64 years,251.0,841.0,117.0,93.0,0.0,276.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2954,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,55-64 years,197.0,655.0,91.0,73.0,0.0,216.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2955,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,65-74 years,342.0,1081.0,171.0,133.0,0.0,382.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2956,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,75-84 years,413.0,1527.0,221.0,155.0,0.0,481.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2957,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alabama,Female,85 years and over,333.0,1685.0,147.0,98.0,0.0,383.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2958,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,All Ages,247.0,4964.0,308.0,138.0,0.0,426.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2959,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,Under 1 year,0.0,42.0,0.0,0.0,0.0,0.0,
2960,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,0-17 years,0.0,101.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2961,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2962,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,5-14 years,0.0,31.0,0.0,0.0,0.0,0.0,
2963,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,15-24 years,0.0,130.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2964,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,18-29 years,0.0,201.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2965,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,25-34 years,0.0,225.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2966,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,30-39 years,0.0,277.0,12.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2967,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,35-44 years,10.0,278.0,19.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2968,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,40-49 years,11.0,302.0,18.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2969,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,45-54 years,0.0,387.0,15.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2970,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,50-64 years,36.0,1039.0,54.0,17.0,0.0,74.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2971,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,55-64 years,32.0,821.0,47.0,17.0,0.0,63.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2972,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,65-74 years,62.0,1065.0,68.0,35.0,0.0,97.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2973,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,75-84 years,71.0,1066.0,78.0,44.0,0.0,107.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2974,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,All Sexes,85 years and over,59.0,913.0,71.0,32.0,0.0,100.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2975,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,All Ages,142.0,2868.0,171.0,73.0,0.0,245.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2976,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,Under 1 year,0.0,28.0,0.0,0.0,0.0,0.0,
2977,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,0-17 years,0.0,69.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2978,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2979,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,5-14 years,0.0,23.0,0.0,0.0,0.0,0.0,
2980,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,15-24 years,0.0,92.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2981,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,18-29 years,0.0,136.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2982,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,25-34 years,0.0,139.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2983,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,30-39 years,0.0,177.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2984,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,35-44 years,0.0,176.0,13.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2985,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,40-49 years,0.0,172.0,12.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2986,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,45-54 years,0.0,238.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2987,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,50-64 years,19.0,661.0,28.0,0.0,0.0,40.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2988,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,55-64 years,16.0,515.0,25.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2989,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,65-74 years,42.0,642.0,40.0,21.0,0.0,61.0,
2990,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,75-84 years,45.0,627.0,48.0,25.0,0.0,69.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2991,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Male,85 years and over,26.0,384.0,33.0,14.0,0.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2992,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,All Ages,105.0,2096.0,137.0,65.0,0.0,181.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2993,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0,
2994,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,0-17 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2995,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2996,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2997,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,15-24 years,0.0,38.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2998,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,18-29 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2999,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,25-34 years,0.0,86.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3000,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,30-39 years,0.0,100.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3001,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,35-44 years,0.0,102.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3002,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,40-49 years,0.0,130.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3003,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,45-54 years,0.0,149.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3004,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,50-64 years,17.0,378.0,26.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3005,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,55-64 years,16.0,306.0,22.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3006,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,65-74 years,20.0,423.0,28.0,14.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3007,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,75-84 years,26.0,439.0,30.0,19.0,0.0,38.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3008,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Alaska,Female,85 years and over,33.0,529.0,38.0,18.0,0.0,53.0,
3009,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,All Ages,40.0,547.0,36.0,18.0,0.0,58.0,
3010,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3011,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,0-17 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3012,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,
3013,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,
3014,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3015,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,18-29 years,0.0,11.0,0.0,0.0,0.0,0.0,
3016,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,25-34 years,0.0,10.0,0.0,0.0,0.0,0.0,
3017,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,30-39 years,0.0,14.0,0.0,0.0,0.0,0.0,
3018,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,35-44 years,0.0,17.0,0.0,0.0,0.0,0.0,
3019,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,40-49 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3020,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,45-54 years,0.0,35.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3021,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Alaska,All Sexes,50-64 years,0.0,111.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
