,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
153,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,All Ages,14570.0,92542.0,12945.0,8651.0,152.0,19012.0,
154,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,Under 1 year,0.0,447.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
155,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,0-17 years,11.0,929.0,21.0,0.0,0.0,32.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
156,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,1-4 years,0.0,115.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
157,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,5-14 years,0.0,162.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
158,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,15-24 years,39.0,1258.0,39.0,22.0,0.0,58.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
159,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,18-29 years,100.0,2154.0,87.0,57.0,0.0,132.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
160,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,25-34 years,170.0,2453.0,137.0,92.0,0.0,219.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
161,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,30-39 years,263.0,2845.0,204.0,142.0,0.0,330.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
162,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,35-44 years,371.0,3136.0,277.0,197.0,0.0,458.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
163,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,40-49 years,589.0,3832.0,470.0,349.0,12.0,721.0,
164,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,45-54 years,919.0,5318.0,773.0,574.0,16.0,1133.0,
165,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,50-64 years,2637.0,15012.0,2339.0,1619.0,37.0,3393.0,
166,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,55-64 years,2093.0,11883.0,1879.0,1282.0,26.0,2716.0,
167,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,65-74 years,3443.0,19116.0,3153.0,2173.0,39.0,4461.0,
168,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,75-84 years,4195.0,23910.0,3773.0,2536.0,30.0,5461.0,
169,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,All Sexes,85 years and over,3332.0,24744.0,2898.0,1770.0,22.0,4482.0,
170,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,All Ages,8577.0,51068.0,7587.0,5199.0,83.0,11045.0,
171,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,Under 1 year,0.0,246.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
172,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,0-17 years,0.0,553.0,12.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
173,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,1-4 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
174,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,5-14 years,0.0,87.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
175,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,15-24 years,26.0,967.0,24.0,12.0,0.0,40.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
176,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,18-29 years,59.0,1622.0,56.0,35.0,0.0,82.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
177,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,25-34 years,102.0,1760.0,82.0,57.0,0.0,129.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
178,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,30-39 years,170.0,1971.0,122.0,92.0,0.0,203.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
179,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,35-44 years,237.0,2124.0,180.0,132.0,0.0,289.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
180,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,40-49 years,366.0,2503.0,284.0,213.0,0.0,441.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
181,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,45-54 years,611.0,3388.0,485.0,372.0,0.0,732.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
182,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,50-64 years,1691.0,9385.0,1469.0,1036.0,22.0,2146.0,
183,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,55-64 years,1313.0,7397.0,1164.0,803.0,15.0,1689.0,
184,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,65-74 years,2083.0,11257.0,1874.0,1314.0,20.0,2662.0,
185,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,75-84 years,2544.0,13116.0,2274.0,1562.0,15.0,3270.0,
186,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Male,85 years and over,1656.0,10661.0,1496.0,944.0,12.0,2220.0,
187,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,All Ages,5993.0,41474.0,5358.0,3452.0,69.0,7967.0,
188,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,Under 1 year,0.0,201.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
189,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,0-17 years,0.0,376.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
190,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,1-4 years,0.0,50.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
191,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,5-14 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
192,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,15-24 years,13.0,291.0,15.0,10.0,0.0,18.0,
193,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,18-29 years,41.0,532.0,31.0,22.0,0.0,50.0,
194,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,25-34 years,68.0,693.0,55.0,35.0,0.0,90.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
195,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,30-39 years,93.0,874.0,82.0,50.0,0.0,127.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
196,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,35-44 years,134.0,1012.0,97.0,65.0,0.0,169.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
197,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,40-49 years,223.0,1329.0,186.0,136.0,0.0,280.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
198,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,45-54 years,308.0,1930.0,288.0,202.0,0.0,401.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
199,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,50-64 years,946.0,5627.0,870.0,583.0,15.0,1247.0,
200,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,55-64 years,780.0,4486.0,715.0,479.0,11.0,1027.0,
201,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,65-74 years,1360.0,7859.0,1279.0,859.0,19.0,1799.0,
202,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,75-84 years,1651.0,10794.0,1499.0,974.0,15.0,2191.0,
203,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arizona,Female,85 years and over,1676.0,14083.0,1402.0,826.0,10.0,2262.0,
204,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,All Ages,5516.0,44399.0,4981.0,2581.0,106.0,8014.0,
205,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,Under 1 year,0.0,261.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
206,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,0-17 years,0.0,470.0,10.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
207,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,1-4 years,0.0,53.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
208,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,5-14 years,0.0,77.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
209,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,15-24 years,0.0,471.0,14.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
210,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,18-29 years,15.0,749.0,24.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
211,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,25-34 years,29.0,830.0,35.0,11.0,0.0,54.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
212,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,30-39 years,49.0,1127.0,51.0,17.0,0.0,85.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
213,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,35-44 years,79.0,1436.0,96.0,28.0,0.0,151.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
214,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,40-49 years,157.0,1913.0,161.0,71.0,0.0,252.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
215,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,45-54 years,232.0,2679.0,233.0,113.0,0.0,359.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
216,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,50-64 years,757.0,7940.0,800.0,386.0,30.0,1199.0,
217,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,55-64 years,633.0,6392.0,659.0,326.0,24.0,989.0,
218,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,65-74 years,1221.0,9761.0,1172.0,626.0,29.0,1794.0,
219,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,75-84 years,1651.0,11242.0,1460.0,790.0,19.0,2339.0,
220,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,All Sexes,85 years and over,1665.0,11197.0,1303.0,683.0,17.0,2299.0,
221,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,All Ages,2851.0,23153.0,2685.0,1429.0,53.0,4158.0,
222,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,Under 1 year,0.0,150.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
223,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,0-17 years,0.0,286.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
224,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,1-4 years,0.0,29.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
225,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,5-14 years,0.0,45.0,0.0,0.0,0.0,0.0,
226,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,15-24 years,0.0,339.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
227,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,18-29 years,0.0,526.0,14.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
228,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,25-34 years,17.0,571.0,19.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
229,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,30-39 years,27.0,724.0,25.0,0.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
230,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,35-44 years,47.0,879.0,59.0,19.0,0.0,90.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
231,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,40-49 years,89.0,1118.0,93.0,43.0,0.0,143.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
232,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,45-54 years,143.0,1573.0,127.0,68.0,0.0,206.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
233,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,50-64 years,455.0,4779.0,462.0,227.0,18.0,707.0,
234,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,55-64 years,370.0,3847.0,381.0,188.0,15.0,578.0,
235,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,65-74 years,701.0,5620.0,668.0,359.0,14.0,1024.0,
236,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,75-84 years,903.0,5862.0,806.0,454.0,0.0,1264.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
237,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Male,85 years and over,668.0,4238.0,614.0,336.0,0.0,949.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
238,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,All Ages,2665.0,21246.0,2296.0,1152.0,53.0,3856.0,
239,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,Under 1 year,0.0,111.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
240,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,0-17 years,0.0,184.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
241,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,1-4 years,0.0,24.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
242,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,5-14 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
243,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,15-24 years,0.0,132.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
244,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,18-29 years,0.0,223.0,10.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
245,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,25-34 years,12.0,259.0,16.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
246,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,30-39 years,22.0,403.0,26.0,0.0,0.0,39.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
247,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,35-44 years,32.0,557.0,37.0,0.0,0.0,61.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
248,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,40-49 years,68.0,795.0,68.0,28.0,0.0,109.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
249,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,45-54 years,89.0,1106.0,106.0,45.0,0.0,153.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
250,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,50-64 years,302.0,3161.0,338.0,159.0,12.0,492.0,
251,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,55-64 years,263.0,2545.0,278.0,138.0,0.0,411.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
252,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,65-74 years,520.0,4141.0,504.0,267.0,15.0,770.0,
253,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,75-84 years,748.0,5380.0,654.0,336.0,10.0,1075.0,
254,3/10/2021,1/1/2020,3/6/2021,By Total,,,Arkansas,Female,85 years and over,997.0,6959.0,689.0,347.0,13.0,1350.0,
255,3/10/2021,1/1/2020,3/6/2021,By Total,,,California,All Sexes,All Ages,55712.0,382703.0,52916.0,32646.0,840.0,76803.0,
256,3/10/2021,1/1/2020,3/6/2021,By Total,,,California,All Sexes,Under 1 year,0.0,1845.0,26.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
257,3/10/2021,1/1/2020,3/6/2021,By Total,,,California,All Sexes,0-17 years,17.0,3370.0,70.0,0.0,20.0,104.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
258,3/10/2021,1/1/2020,3/6/2021,By Total,,,California,All Sexes,1-4 years,0.0,345.0,13.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
